event_id,user_id,feature,event_date,action
120592,U005722,pots,2024-07-11,enable
761139,U036674,roundups,2024-09-08,use
439777,U021073,get_paid_early,2024-06-05,use
781997,U037669,budgeting,2024-12-03,enable
719782,U034703,roundups,2024-12-15,use
520146,U025009,roundups,2024-08-21,use
16023,U000764,budgeting,2024-11-28,use
10081,U000471,budgeting,2024-12-31,use
444111,U021283,roundups,2024-11-18,use
483803,U023230,get_paid_early,2024-10-23,enable
238931,U011446,budgeting,2024-12-31,use
922632,U044418,budgeting,2024-07-28,enable
979575,U047083,roundups,2024-12-31,use
156267,U007462,budgeting,2024-12-31,use
30032,U001434,budgeting,2024-12-31,use
456222,U021881,budgeting,2024-11-21,use
1013271,U048689,budgeting,2024-03-16,use
24504,U001161,get_paid_early,2024-03-15,use
221369,U010570,budgeting,2024-06-14,use
949556,U045683,get_paid_early,2024-10-14,use
238001,U011396,pots,2024-11-19,use
748285,U036066,pots,2024-10-01,use
912165,U043895,pots,2024-11-09,use
765047,U036863,pots,2024-09-01,use
530728,U025529,pots,2024-08-06,enable
375557,U017990,budgeting,2024-12-31,use
825882,U039752,budgeting,2024-12-31,use
48870,U002327,investments,2024-12-31,use
1027125,U049382,pots,2024-12-31,enable
537545,U025847,pots,2024-05-25,enable
813287,U039109,investments,2024-12-31,use
947901,U045606,pots,2024-10-14,use
838232,U040358,roundups,2024-12-31,use
301973,U014504,pots,2024-12-31,use
394043,U018916,roundups,2024-06-17,enable
938115,U045156,roundups,2024-09-02,use
533328,U025651,budgeting,2024-11-12,use
93960,U004450,roundups,2024-12-31,use
382326,U018314,pots,2024-12-11,use
209378,U009983,roundups,2024-09-22,use
95703,U004531,roundups,2024-12-31,use
764907,U036857,roundups,2024-10-10,use
541663,U026050,budgeting,2024-09-16,use
307563,U014792,get_paid_early,2024-12-31,use
404989,U019436,investments,2024-09-08,use
59260,U002821,roundups,2024-12-07,use
267230,U012832,roundups,2024-05-15,use
228898,U010953,get_paid_early,2024-08-04,use
777506,U037454,pots,2024-12-31,use
213701,U010207,get_paid_early,2024-10-24,enable
150157,U007176,budgeting,2024-10-17,use
15605,U000746,roundups,2024-12-31,use
664174,U032001,pots,2024-12-31,use
525868,U025287,roundups,2024-12-31,use
31107,U001483,pots,2024-12-31,use
945806,U045505,roundups,2024-10-19,use
93201,U004404,investments,2024-12-31,use
989140,U047538,roundups,2024-08-08,use
67015,U003175,pots,2024-12-05,enable
570191,U027425,pots,2024-08-17,use
51604,U002441,pots,2024-12-31,use
110589,U005235,pots,2024-08-29,use
622621,U029969,get_paid_early,2024-12-31,use
736523,U035501,investments,2024-12-31,use
674893,U032530,budgeting,2024-12-31,use
535237,U025742,pots,2024-12-31,use
451284,U021639,roundups,2024-12-31,use
1013289,U048690,pots,2024-03-17,use
195052,U009296,pots,2024-12-31,use
555850,U026732,get_paid_early,2024-12-31,use
375849,U018006,get_paid_early,2024-12-31,use
250839,U012047,pots,2024-12-10,use
611645,U029429,budgeting,2024-12-31,use
289920,U013933,roundups,2024-12-31,use
315855,U015186,roundups,2024-12-31,use
859216,U041378,investments,2024-07-11,use
32526,U001551,pots,2024-12-31,use
720803,U034754,budgeting,2024-12-31,use
233619,U011182,pots,2024-09-26,use
451812,U021662,get_paid_early,2024-04-23,use
883767,U042542,pots,2024-08-12,use
992954,U047722,get_paid_early,2024-02-27,enable
896336,U043149,roundups,2024-12-31,use
604599,U029084,roundups,2024-12-31,use
210443,U010035,get_paid_early,2024-12-31,use
313095,U015045,get_paid_early,2024-06-19,use
560325,U026937,pots,2024-07-12,enable
738519,U035602,roundups,2024-12-31,use
149992,U007171,roundups,2024-09-26,use
188963,U009014,budgeting,2024-12-31,use
750656,U036169,roundups,2024-12-31,use
728809,U035143,roundups,2024-12-31,use
161557,U007692,pots,2024-12-24,use
459554,U022049,roundups,2024-05-29,use
871862,U041974,budgeting,2024-12-31,use
25074,U001192,roundups,2024-12-31,use
881005,U042414,get_paid_early,2024-12-31,use
76211,U003621,pots,2024-12-31,use
21838,U001037,roundups,2024-12-31,use
610701,U029377,budgeting,2024-12-31,use
871520,U041956,pots,2024-12-31,use
278374,U013347,investments,2024-08-02,enable
129398,U006137,budgeting,2024-09-15,use
597686,U028753,roundups,2024-08-28,use
888985,U042788,budgeting,2024-12-31,use
950259,U045718,pots,2024-12-08,use
298610,U014343,roundups,2024-10-30,use
567151,U027265,get_paid_early,2024-05-25,use
666213,U032106,roundups,2024-09-17,enable
867093,U041746,pots,2024-05-08,use
117237,U005564,budgeting,2024-12-31,use
858077,U041326,budgeting,2024-08-08,use
693401,U033448,get_paid_early,2024-07-23,use
584031,U028093,pots,2024-04-30,enable
555583,U026721,roundups,2024-12-31,use
696813,U033609,roundups,2024-12-31,use
251301,U012072,pots,2024-08-19,use
465305,U022344,budgeting,2024-12-31,use
22776,U001082,roundups,2024-12-31,use
900978,U043366,roundups,2024-05-16,use
242043,U011592,pots,2024-11-08,use
335223,U016113,pots,2024-07-24,use
28234,U001345,roundups,2024-05-29,use
73165,U003480,roundups,2024-12-09,use
105827,U005005,pots,2024-12-31,use
1004704,U048269,roundups,2024-10-27,use
622942,U029983,pensions,2024-06-15,use
814364,U039161,get_paid_early,2024-11-19,use
532052,U025590,get_paid_early,2024-11-11,use
995489,U047842,investments,2024-11-06,use
650663,U031340,budgeting,2024-12-31,use
208899,U009958,budgeting,2024-12-31,use
771875,U037188,budgeting,2024-10-04,use
890559,U042861,pots,2024-12-31,use
196635,U009375,budgeting,2024-03-18,use
609169,U029298,investments,2024-12-31,use
482843,U023187,roundups,2024-11-06,use
343936,U016522,budgeting,2024-12-31,use
625458,U030111,pots,2024-05-26,enable
808790,U038915,investments,2024-12-31,use
125443,U005952,pots,2024-12-31,use
892261,U042946,budgeting,2024-12-31,use
343964,U016524,roundups,2024-09-02,use
955337,U045954,pots,2024-12-31,use
52052,U002460,pots,2024-12-31,use
664936,U032038,budgeting,2024-12-31,use
587026,U028244,roundups,2024-09-13,enable
704332,U033958,pots,2024-06-20,enable
520836,U025039,investments,2024-02-04,enable
70282,U003342,budgeting,2024-12-31,use
514169,U024722,budgeting,2024-07-26,use
61689,U002922,budgeting,2024-12-31,use
744053,U035858,pots,2024-12-05,use
249687,U011988,budgeting,2024-03-19,enable
432189,U020715,roundups,2024-11-18,use
32076,U001532,roundups,2024-12-31,use
454103,U021780,roundups,2024-04-28,use
712700,U034342,get_paid_early,2024-07-28,use
228648,U010944,budgeting,2024-12-06,use
681946,U032887,investments,2024-12-31,use
676797,U032629,get_paid_early,2024-06-08,enable
477450,U022934,budgeting,2024-07-09,use
855708,U041212,investments,2024-07-30,use
714463,U034429,budgeting,2024-11-21,use
700143,U033771,get_paid_early,2024-12-31,use
911334,U043849,roundups,2024-12-31,use
699243,U033724,budgeting,2024-06-16,enable
264977,U012720,pots,2024-10-20,use
388499,U018638,investments,2024-12-31,use
455349,U021836,get_paid_early,2024-12-31,use
198016,U009436,roundups,2024-12-31,use
54133,U002573,roundups,2024-09-19,use
980212,U047117,get_paid_early,2024-05-28,enable
957241,U046043,pots,2024-09-05,use
491249,U023593,roundups,2024-07-11,use
104887,U004956,get_paid_early,2024-10-12,use
892373,U042950,budgeting,2024-10-07,use
315203,U015148,budgeting,2024-12-03,use
369180,U017686,roundups,2024-10-30,use
725938,U034995,get_paid_early,2024-08-06,use
81337,U003854,budgeting,2024-07-10,enable
308239,U014820,budgeting,2024-12-31,use
174422,U008311,roundups,2024-12-19,use
360808,U017304,roundups,2024-12-31,use
588977,U028338,pots,2024-12-31,use
415173,U019913,get_paid_early,2024-03-16,enable
430615,U020642,budgeting,2024-12-31,use
611864,U029438,roundups,2024-11-13,use
380494,U018225,investments,2024-10-02,use
495,U000024,pots,2024-09-11,enable
391241,U018780,investments,2024-12-31,use
327816,U015756,roundups,2024-10-12,use
988920,U047530,pots,2024-12-31,use
149926,U007169,roundups,2024-06-26,use
472610,U022704,get_paid_early,2024-08-08,use
80239,U003800,roundups,2024-12-16,use
511499,U024595,budgeting,2024-09-01,use
415950,U019953,budgeting,2024-02-14,enable
927008,U044625,roundups,2024-09-13,use
241397,U011560,get_paid_early,2024-10-31,use
476118,U022873,pots,2024-06-21,use
381454,U018274,roundups,2024-12-31,use
961141,U046213,roundups,2024-07-12,use
196201,U009352,roundups,2024-09-23,use
902869,U043456,budgeting,2024-10-26,use
685735,U033081,roundups,2024-12-31,use
211769,U010117,investments,2024-12-31,use
447284,U021446,roundups,2024-12-04,use
918187,U044201,investments,2024-11-08,enable
510479,U024540,budgeting,2024-12-31,use
481477,U023116,get_paid_early,2024-12-19,use
951541,U045776,pots,2024-12-31,use
8322,U000388,roundups,2024-10-08,use
664934,U032038,budgeting,2024-10-06,use
270180,U012969,pots,2024-12-28,use
965195,U046400,roundups,2024-11-25,use
265974,U012766,budgeting,2024-07-05,enable
789340,U037994,budgeting,2024-09-17,use
741022,U035718,pots,2024-05-12,use
464493,U022295,investments,2024-12-28,use
143358,U006835,budgeting,2024-06-18,use
723787,U034897,budgeting,2024-12-31,use
86930,U004118,get_paid_early,2024-06-13,use
792689,U038150,budgeting,2024-01-02,enable
244714,U011745,roundups,2024-12-31,use
591140,U028444,roundups,2024-12-31,use
900250,U043329,budgeting,2024-06-20,use
393803,U018908,pots,2024-12-31,use
210174,U010024,roundups,2024-08-23,use
587362,U028260,pensions,2024-06-16,enable
351377,U016863,roundups,2024-05-31,use
772697,U037233,investments,2024-12-31,use
773637,U037278,roundups,2024-12-31,use
226414,U010826,roundups,2024-12-31,use
202579,U009640,get_paid_early,2024-12-31,use
931009,U044817,pots,2024-07-04,use
299365,U014379,budgeting,2024-11-12,use
860577,U041448,roundups,2024-06-02,use
415694,U019936,roundups,2024-12-31,use
35726,U001704,roundups,2024-12-29,enable
939027,U045191,roundups,2024-11-25,use
254806,U012233,roundups,2024-12-31,use
461957,U022161,pots,2024-05-16,enable
57209,U002728,budgeting,2024-09-11,use
221665,U010585,budgeting,2024-06-26,enable
1025418,U049292,pots,2024-09-01,use
783629,U037741,roundups,2024-07-01,use
197920,U009430,roundups,2024-12-31,use
236824,U011338,budgeting,2024-07-11,use
725196,U034963,budgeting,2024-08-28,use
175828,U008372,get_paid_early,2024-12-31,use
909370,U043756,investments,2024-09-30,enable
849090,U040895,budgeting,2024-12-31,use
374351,U017924,get_paid_early,2024-06-14,use
882103,U042458,roundups,2024-12-31,use
1035764,U049796,budgeting,2024-03-16,enable
805991,U038777,roundups,2024-10-26,use
639884,U030824,budgeting,2024-06-13,use
522890,U025148,pots,2024-06-09,use
409213,U019632,get_paid_early,2024-10-15,use
1039676,U049992,budgeting,2024-11-19,use
399116,U019152,roundups,2024-12-31,use
114190,U005413,roundups,2024-12-31,use
30624,U001460,pensions,2024-07-01,use
32545,U001552,roundups,2024-12-31,use
921677,U044378,get_paid_early,2024-10-26,use
21479,U001022,roundups,2024-12-31,use
24616,U001168,pensions,2024-06-20,use
897650,U043200,budgeting,2024-12-27,use
49306,U002344,roundups,2024-12-31,use
266037,U012770,roundups,2024-12-31,use
393490,U018890,budgeting,2024-12-31,use
194467,U009265,get_paid_early,2024-12-31,use
723006,U034855,budgeting,2024-12-31,use
720162,U034723,get_paid_early,2024-04-04,use
393282,U018878,roundups,2024-11-01,use
491711,U023616,get_paid_early,2024-03-05,enable
163148,U007777,pots,2024-12-31,use
820466,U039478,investments,2024-12-31,use
1011518,U048604,budgeting,2024-11-18,use
251781,U012092,roundups,2024-10-13,use
1026262,U049334,roundups,2024-11-29,use
10482,U000489,budgeting,2024-12-31,use
683296,U032954,pots,2024-02-14,use
81269,U003847,pots,2024-12-31,use
611186,U029405,pots,2024-12-16,enable
418557,U020089,budgeting,2024-12-30,use
4279,U000213,pots,2024-08-29,use
316149,U015198,roundups,2024-12-31,use
782540,U037697,roundups,2024-12-31,use
690252,U033304,pots,2024-12-31,use
820696,U039490,roundups,2024-12-31,use
217392,U010378,get_paid_early,2024-12-10,use
786595,U037863,pots,2024-07-29,use
855644,U041208,roundups,2024-12-31,use
647877,U031209,investments,2024-12-31,use
122887,U005832,pots,2024-12-31,use
66492,U003152,budgeting,2024-12-31,use
197889,U009430,roundups,2024-03-25,enable
240553,U011519,roundups,2024-06-12,use
282455,U013556,budgeting,2024-12-31,use
835115,U040208,roundups,2024-08-15,use
807863,U038869,pots,2024-06-18,use
401902,U019295,budgeting,2024-12-31,use
140001,U006664,pots,2024-12-31,use
455563,U021847,investments,2024-07-28,use
434663,U020826,roundups,2024-12-31,use
463573,U022243,pots,2024-12-31,use
551630,U026535,roundups,2024-12-31,use
118947,U005642,get_paid_early,2024-10-17,use
711058,U034267,get_paid_early,2024-11-04,use
726472,U035024,get_paid_early,2024-12-31,use
69154,U003286,get_paid_early,2024-04-28,enable
466505,U022403,budgeting,2024-12-31,use
45446,U002173,get_paid_early,2024-12-31,use
241113,U011541,get_paid_early,2024-09-19,use
135861,U006457,pots,2024-12-31,use
790408,U038042,pots,2024-08-26,use
564443,U027136,pots,2024-09-17,use
113623,U005388,budgeting,2024-12-31,use
1034665,U049749,roundups,2024-02-14,enable
661751,U031886,roundups,2024-12-31,use
643833,U031008,get_paid_early,2024-12-31,use
189138,U009019,roundups,2024-12-31,use
413375,U019830,roundups,2024-12-31,use
259089,U012424,investments,2024-08-07,use
170735,U008144,budgeting,2024-09-23,use
46202,U002209,budgeting,2024-06-29,use
194076,U009249,pots,2024-12-31,use
754290,U036342,pots,2024-08-10,use
871872,U041974,roundups,2024-12-31,use
621638,U029916,get_paid_early,2024-12-31,use
811145,U039021,pots,2024-06-06,use
52817,U002504,get_paid_early,2024-12-31,use
958072,U046078,pots,2024-11-23,use
882477,U042472,budgeting,2024-12-31,use
153844,U007350,budgeting,2024-08-24,use
148597,U007104,get_paid_early,2024-12-31,use
411994,U019753,pots,2024-12-31,use
572025,U027522,budgeting,2024-12-31,use
727924,U035098,roundups,2024-12-31,use
863260,U041571,roundups,2024-06-28,use
355687,U017061,investments,2024-12-31,use
138460,U006591,roundups,2024-09-08,use
1001231,U048107,roundups,2024-12-31,use
1028881,U049472,pots,2024-12-31,use
981260,U047161,roundups,2024-07-16,use
67054,U003177,pots,2024-12-23,use
374393,U017926,pots,2024-10-09,use
1017283,U048888,get_paid_early,2024-06-27,enable
164569,U007849,roundups,2024-12-31,use
77980,U003695,pots,2024-12-26,use
201022,U009565,get_paid_early,2024-02-24,use
604584,U029083,roundups,2024-12-31,use
711889,U034298,pots,2024-12-11,use
500251,U024045,investments,2024-05-21,enable
533854,U025675,investments,2024-09-25,use
514785,U024754,pots,2024-08-24,enable
412438,U019779,budgeting,2024-01-25,use
581082,U027956,pots,2024-12-31,use
595698,U028654,get_paid_early,2024-08-17,enable
74290,U003535,investments,2024-07-20,use
96380,U004557,investments,2024-12-31,use
172925,U008241,roundups,2024-12-31,use
748711,U036087,get_paid_early,2024-07-08,use
131945,U006275,budgeting,2024-12-31,use
627657,U030219,roundups,2024-12-31,use
387986,U018614,pots,2024-12-31,use
4414,U000219,investments,2024-12-31,use
271417,U013029,investments,2024-07-14,use
981528,U047174,roundups,2024-04-05,use
720024,U034718,investments,2024-08-15,enable
354861,U017021,roundups,2024-07-09,use
204070,U009708,roundups,2024-12-31,use
323008,U015525,roundups,2024-06-07,use
146406,U006990,pots,2024-12-31,use
111467,U005279,roundups,2024-12-31,use
875524,U042154,budgeting,2024-04-05,use
441649,U021168,roundups,2024-12-31,use
410860,U019708,pots,2024-08-03,use
933300,U044923,budgeting,2024-09-19,use
873211,U042044,investments,2024-10-22,use
1002112,U048147,pots,2024-10-09,use
918943,U044242,roundups,2024-11-08,use
793444,U038182,pots,2024-12-31,use
127865,U006076,budgeting,2024-07-30,use
868551,U041817,pensions,2024-12-31,use
943646,U045414,roundups,2024-12-31,use
279346,U013388,get_paid_early,2024-12-31,use
463797,U022257,pots,2024-08-22,enable
859424,U041390,investments,2024-12-31,use
1003831,U048231,roundups,2024-12-31,use
357648,U017164,roundups,2024-12-31,use
373178,U017870,pots,2024-08-19,use
955949,U045983,get_paid_early,2024-12-31,use
748033,U036051,budgeting,2024-12-31,use
318501,U015313,pots,2024-12-31,use
10714,U000500,budgeting,2024-11-11,use
794964,U038252,roundups,2024-12-31,use
430725,U020651,pensions,2024-07-25,use
485465,U023310,pots,2024-12-31,use
1038799,U049945,investments,2024-12-31,use
559706,U026904,budgeting,2024-12-31,use
163928,U007817,roundups,2024-12-31,use
394400,U018933,budgeting,2024-10-25,enable
134319,U006384,get_paid_early,2024-04-19,enable
194419,U009261,roundups,2024-12-31,use
448294,U021496,get_paid_early,2024-07-12,use
817044,U039293,budgeting,2024-04-08,enable
599836,U028863,get_paid_early,2024-06-10,use
543698,U026151,pots,2024-12-31,use
365847,U017535,budgeting,2024-10-26,enable
997665,U047937,roundups,2024-06-20,enable
420057,U020156,investments,2024-12-31,use
1025398,U049291,investments,2024-02-09,enable
347972,U016706,investments,2024-05-09,enable
824520,U039688,get_paid_early,2024-12-31,use
545881,U026254,budgeting,2024-04-09,enable
380367,U018219,investments,2024-12-31,use
82277,U003897,get_paid_early,2024-12-31,use
965658,U046423,get_paid_early,2024-10-21,enable
84903,U004022,pots,2024-12-31,use
393792,U018908,get_paid_early,2024-12-31,use
615790,U029625,pots,2024-10-28,use
843843,U040634,pots,2024-06-18,enable
703568,U033920,get_paid_early,2024-08-05,use
108025,U005117,budgeting,2024-12-31,use
905086,U043556,budgeting,2024-12-29,use
975528,U046901,roundups,2024-12-31,use
296429,U014246,get_paid_early,2024-07-24,use
730064,U035203,investments,2024-12-31,use
76136,U003617,roundups,2024-12-31,use
888625,U042772,budgeting,2024-12-31,use
873176,U042043,roundups,2024-07-08,use
702789,U033887,roundups,2024-05-22,use
700755,U033795,get_paid_early,2024-12-31,use
959360,U046139,pots,2024-12-12,use
722663,U034840,budgeting,2024-12-13,use
17390,U000833,roundups,2024-11-30,use
434677,U020828,pots,2024-10-19,use
805877,U038773,budgeting,2024-12-31,use
48904,U002328,budgeting,2024-12-31,use
775430,U037359,pots,2024-12-31,use
344222,U016535,budgeting,2024-05-11,enable
508089,U024425,roundups,2024-09-26,use
722561,U034836,budgeting,2024-12-31,use
35426,U001689,roundups,2024-11-17,use
136490,U006491,budgeting,2024-09-26,use
54478,U002586,budgeting,2024-02-25,enable
913627,U043972,get_paid_early,2024-12-31,use
1035690,U049792,budgeting,2024-07-18,use
527567,U025374,pots,2024-12-31,use
36209,U001724,roundups,2024-12-31,use
436619,U020926,pots,2024-12-31,use
429239,U020578,roundups,2024-12-31,use
700788,U033797,budgeting,2024-12-25,use
782607,U037699,get_paid_early,2024-12-31,use
455770,U021859,budgeting,2024-12-24,use
279492,U013398,roundups,2024-06-13,enable
489246,U023487,roundups,2024-06-20,enable
985318,U047352,roundups,2024-06-21,use
742039,U035761,pots,2024-12-31,use
58000,U002760,budgeting,2024-12-31,use
615495,U029609,roundups,2024-12-31,use
858727,U041356,roundups,2024-12-31,use
734410,U035398,roundups,2024-08-01,use
425757,U020416,roundups,2024-12-31,use
749693,U036130,investments,2024-05-09,use
490078,U023527,pots,2024-06-27,use
833146,U040114,get_paid_early,2024-12-31,use
796907,U038338,pots,2024-06-08,use
71304,U003398,roundups,2024-01-30,enable
262361,U012578,get_paid_early,2024-12-31,use
1004337,U048252,get_paid_early,2024-08-07,use
473276,U022734,budgeting,2024-12-31,use
702767,U033886,roundups,2024-07-25,use
405183,U019447,roundups,2024-12-31,use
1011975,U048625,pots,2024-04-07,enable
486606,U023364,roundups,2024-05-13,use
245272,U011773,roundups,2024-08-07,enable
593165,U028543,pots,2024-11-30,use
686661,U033125,budgeting,2024-12-31,use
352173,U016904,budgeting,2024-06-15,use
683311,U032955,roundups,2024-10-19,use
869822,U041874,pots,2024-09-10,use
357623,U017164,budgeting,2024-12-31,use
827205,U039822,roundups,2024-11-23,use
1000393,U048066,pots,2024-12-31,use
684975,U033041,pots,2024-12-31,use
389917,U018719,roundups,2024-11-02,enable
660263,U031823,roundups,2024-04-25,use
834992,U040201,roundups,2024-12-31,use
894634,U043066,budgeting,2024-10-05,use
961068,U046211,pots,2024-06-14,enable
1001600,U048122,roundups,2024-11-22,use
788049,U037929,pots,2024-12-31,use
524811,U025237,investments,2024-09-06,use
19239,U000928,roundups,2024-08-01,use
429943,U020612,pots,2024-11-12,enable
1020509,U049042,budgeting,2024-12-30,use
434680,U020828,roundups,2024-11-06,use
173532,U008272,pots,2024-12-31,use
786951,U037877,roundups,2024-09-17,use
1003776,U048229,investments,2024-12-31,use
919782,U044277,pots,2024-12-25,use
264106,U012671,budgeting,2024-06-13,enable
103216,U004878,roundups,2024-12-31,use
606568,U029177,budgeting,2024-05-02,enable
849133,U040898,budgeting,2024-07-15,use
970768,U046671,get_paid_early,2024-07-19,use
145120,U006921,pots,2024-03-09,use
216706,U010345,roundups,2024-11-25,use
683410,U032960,budgeting,2024-12-31,use
852728,U041072,roundups,2024-12-31,use
363637,U017431,budgeting,2024-08-21,use
538728,U025916,pensions,2024-04-04,use
360137,U017280,budgeting,2024-09-11,use
289656,U013925,pots,2024-12-30,use
258702,U012402,budgeting,2024-12-31,use
210265,U010028,roundups,2024-07-14,use
649819,U031307,roundups,2024-10-08,use
344510,U016543,budgeting,2024-12-31,use
960453,U046183,pots,2024-12-31,use
382430,U018320,roundups,2024-11-25,use
237940,U011393,pots,2024-09-29,use
306378,U014732,get_paid_early,2024-11-18,use
988242,U047503,budgeting,2024-10-23,use
799626,U038482,pots,2024-12-31,use
334989,U016104,get_paid_early,2024-12-31,use
180682,U008598,pots,2024-12-31,use
313138,U015046,get_paid_early,2024-11-01,use
880216,U042369,budgeting,2024-12-31,use
336105,U016155,roundups,2024-12-31,use
997916,U047944,roundups,2024-06-10,use
1034705,U049750,roundups,2024-05-26,use
148818,U007115,roundups,2024-12-31,use
800964,U038543,roundups,2024-12-31,use
902068,U043418,budgeting,2024-12-31,use
143007,U006815,pots,2024-12-31,use
780872,U037616,pots,2024-03-14,use
559838,U026910,budgeting,2024-05-08,use
873389,U042052,budgeting,2024-03-02,use
541262,U026027,roundups,2024-12-31,use
471796,U022661,budgeting,2024-10-28,use
584639,U028126,roundups,2024-04-14,use
739925,U035669,investments,2024-12-31,use
1003851,U048232,roundups,2024-05-07,use
913201,U043951,roundups,2024-12-31,use
713359,U034378,pots,2024-04-03,use
109844,U005199,pots,2024-12-31,use
929844,U044757,budgeting,2024-12-31,use
543293,U026131,budgeting,2024-12-28,use
646164,U031121,investments,2024-12-31,use
781203,U037635,budgeting,2024-06-16,use
978245,U047021,roundups,2024-12-31,use
211774,U010117,roundups,2024-12-31,use
633757,U030515,pots,2024-02-15,use
974620,U046866,roundups,2024-01-28,enable
971895,U046726,pots,2024-12-31,use
2988,U000149,budgeting,2024-12-31,use
865354,U041664,roundups,2024-12-31,use
178015,U008474,budgeting,2024-11-30,use
752201,U036242,pots,2024-11-26,use
773399,U037270,pensions,2024-05-14,enable
767628,U036985,budgeting,2024-12-31,use
499392,U023993,pots,2024-03-24,use
824216,U039673,budgeting,2024-12-31,use
962380,U046265,budgeting,2024-07-29,use
118397,U005613,roundups,2024-12-31,use
778917,U037523,pots,2024-12-31,use
65835,U003125,pots,2024-12-31,use
885211,U042606,pots,2024-12-31,use
533838,U025674,pots,2024-11-04,use
750786,U036176,roundups,2024-12-31,use
590997,U028440,roundups,2024-04-23,enable
70254,U003341,budgeting,2024-06-21,use
915057,U044034,roundups,2024-07-25,use
466633,U022411,pots,2024-12-31,use
7321,U000341,budgeting,2024-12-31,use
776061,U037389,investments,2024-08-16,use
447869,U021474,pots,2024-12-31,use
764471,U036832,pensions,2024-12-31,use
432006,U020708,roundups,2024-08-06,use
715684,U034490,roundups,2024-05-08,use
978099,U047015,roundups,2024-12-31,use
253294,U012160,get_paid_early,2024-12-29,enable
1036154,U049816,roundups,2024-12-31,use
813612,U039124,pots,2024-03-18,use
930062,U044767,budgeting,2024-06-09,use
324551,U015601,roundups,2024-10-07,use
469636,U022551,roundups,2024-12-31,use
282564,U013562,pots,2024-06-03,enable
143411,U006837,budgeting,2024-12-31,use
327105,U015712,pots,2024-12-31,use
679739,U032774,roundups,2024-12-31,use
678190,U032700,get_paid_early,2024-10-05,use
968727,U046577,budgeting,2024-12-31,use
55870,U002659,roundups,2024-12-31,use
362967,U017399,investments,2024-10-13,use
950287,U045719,pots,2024-12-31,use
1003760,U048229,budgeting,2024-12-31,use
777921,U037475,budgeting,2024-12-17,use
444455,U021300,investments,2024-08-21,use
858104,U041328,pots,2024-06-22,use
983384,U047268,roundups,2024-09-20,use
571809,U027512,get_paid_early,2024-12-31,use
171432,U008172,roundups,2024-11-21,use
832921,U040097,get_paid_early,2024-12-31,use
813983,U039141,get_paid_early,2024-12-31,use
422836,U020278,pots,2024-05-24,use
634055,U030529,roundups,2024-10-20,use
487716,U023413,budgeting,2024-11-22,use
20204,U000963,pots,2024-12-31,use
724109,U034915,budgeting,2024-12-31,use
400079,U019195,investments,2024-12-09,use
917395,U044158,roundups,2024-12-31,use
950809,U045742,budgeting,2024-07-23,use
1000823,U048093,pensions,2024-12-31,use
944522,U045447,pots,2024-12-31,use
393421,U018886,budgeting,2024-12-31,use
817928,U039334,budgeting,2024-12-31,use
179051,U008520,budgeting,2024-12-31,use
648541,U031238,budgeting,2024-12-31,use
611670,U029431,budgeting,2024-02-15,enable
792340,U038135,pots,2024-12-31,use
990527,U047615,budgeting,2024-07-12,use
154724,U007391,get_paid_early,2024-12-31,use
153611,U007335,budgeting,2024-12-31,use
950726,U045739,roundups,2024-02-19,use
861301,U041478,roundups,2024-12-31,use
521725,U025085,investments,2024-07-19,use
711464,U034280,roundups,2024-12-31,use
1009523,U048504,roundups,2024-07-23,use
582919,U028044,pots,2024-09-28,enable
869211,U041846,get_paid_early,2024-10-21,use
134097,U006373,roundups,2024-12-31,use
459418,U022042,pots,2024-12-31,use
824330,U039679,pensions,2024-10-26,enable
152274,U007273,get_paid_early,2024-04-12,enable
765603,U036892,pots,2024-12-31,use
1006055,U048335,roundups,2024-11-26,use
103849,U004911,roundups,2024-06-20,use
828879,U039903,pots,2024-10-25,use
515985,U024811,get_paid_early,2024-04-14,use
36219,U001725,budgeting,2024-12-31,use
509104,U024473,get_paid_early,2024-10-29,use
1017700,U048904,get_paid_early,2024-04-24,use
443582,U021262,pots,2024-12-31,use
636862,U030666,get_paid_early,2024-08-23,use
200981,U009562,roundups,2024-12-31,use
208614,U009939,budgeting,2024-02-12,use
932049,U044868,roundups,2024-10-16,use
657091,U031657,pots,2024-09-09,use
453308,U021743,roundups,2024-12-31,use
653859,U031500,roundups,2024-06-13,use
524391,U025214,budgeting,2024-12-31,use
656059,U031606,roundups,2024-11-05,use
386666,U018543,pots,2024-12-31,use
144988,U006912,roundups,2024-12-31,use
992571,U047700,pots,2024-12-31,use
232409,U011120,roundups,2024-12-31,use
406653,U019518,pots,2024-12-31,use
687012,U033144,budgeting,2024-10-25,enable
462960,U022204,pots,2024-12-31,use
424945,U020376,budgeting,2024-12-31,use
408403,U019598,pots,2024-06-15,enable
828326,U039875,pots,2024-07-16,use
331895,U015951,roundups,2024-08-03,use
637749,U030709,roundups,2024-12-04,use
340346,U016364,get_paid_early,2024-07-18,use
44922,U002147,roundups,2024-09-29,use
130243,U006190,roundups,2024-11-04,use
947230,U045575,get_paid_early,2024-12-31,use
96444,U004561,roundups,2024-07-14,use
848189,U040853,roundups,2024-12-31,use
894248,U043045,get_paid_early,2024-11-08,use
336448,U016175,pots,2024-12-31,use
322044,U015482,budgeting,2024-12-31,use
113262,U005368,pots,2024-12-06,use
654970,U031557,roundups,2024-12-31,use
204478,U009727,budgeting,2024-12-31,use
197731,U009424,pensions,2024-09-14,use
