txn_id,user_id,txn_date,amount,category,channel
956938,U027045,2024-06-07,56.95,entertainment,direct_debit
1641059,U046247,2024-12-31,33.67,bills,direct_debit
656709,U018557,2024-12-31,11.02,bills,direct_debit
1112657,U031440,2024-12-31,24.94,shopping,direct_debit
325303,U009274,2024-12-31,66.72,transport,card
1538957,U043282,2024-12-31,13.23,entertainment,card
674831,U019104,2024-12-31,46.29,groceries,online
775249,U021842,2024-12-17,3.15,bills,card
1155933,U032682,2024-04-28,53.46,entertainment,card
1732374,U048863,2024-12-31,12.5,entertainment,card
586134,U016619,2024-08-18,13.6,groceries,online
1593997,U044871,2024-06-06,62.63,bills,card
740264,U020819,2024-12-31,1.43,transport,online
1134190,U032075,2024-03-28,45.17,restaurants,direct_debit
1674238,U047215,2024-12-31,14.91,bills,direct_debit
371905,U010587,2024-12-31,68.06,bills,online
172665,U004933,2024-12-31,1.22,shopping,card
465090,U013287,2024-12-31,4.79,bills,card
1008433,U028509,2024-12-06,4.46,bills,card
222929,U006439,2024-12-08,24.01,restaurants,online
1282823,U036270,2024-04-26,34.4,entertainment,direct_debit
131852,U003729,2024-12-31,32.3,shopping,direct_debit
422983,U012068,2024-12-31,65.59,shopping,online
631782,U017897,2024-05-02,1.68,shopping,card
963818,U027233,2024-10-19,21.88,entertainment,card
67269,U001873,2024-12-31,2.61,entertainment,card
1470049,U041426,2024-12-24,26.45,bills,direct_debit
1064889,U030108,2024-06-20,70.73,shopping,online
881507,U024969,2024-04-03,35.97,groceries,direct_debit
553374,U015744,2024-04-20,1.44,entertainment,card
1450677,U040894,2024-12-31,17.53,groceries,card
852179,U024119,2024-12-31,11.63,bills,direct_debit
1491899,U041995,2024-07-05,138.22,transport,direct_debit
1100485,U031071,2024-11-29,6.17,transport,direct_debit
122186,U003463,2024-12-31,24.56,transport,direct_debit
1638401,U046166,2024-12-31,4.63,groceries,card
1436924,U040523,2024-12-31,7.21,bills,online
1080509,U030533,2024-10-06,129.69,bills,online
569636,U016172,2024-05-16,40.07,entertainment,online
829791,U023422,2024-12-31,4.66,restaurants,online
1661600,U046838,2024-12-31,5.69,entertainment,card
235931,U006831,2024-12-31,62.86,entertainment,direct_debit
1506599,U042371,2024-12-31,42.35,bills,direct_debit
961823,U027164,2024-12-31,49.48,entertainment,online
448084,U012800,2024-12-31,12.9,bills,online
147997,U004178,2024-08-10,9.97,groceries,card
531434,U015130,2024-12-31,80.45,restaurants,card
717971,U020268,2024-10-04,17.98,transport,online
1402383,U039567,2024-12-11,12.53,bills,direct_debit
900339,U025475,2024-12-31,96.64,transport,card
262775,U007556,2024-12-31,12.99,shopping,card
403284,U011469,2024-12-31,50.83,restaurants,direct_debit
1150685,U032540,2024-07-18,19.89,shopping,direct_debit
890907,U025247,2024-12-31,9.4,groceries,direct_debit
1589765,U044736,2024-12-31,63.68,transport,card
407481,U011621,2024-08-19,29.9,bills,online
1026227,U029072,2024-12-31,7.77,shopping,online
576892,U016360,2024-12-26,69.5,groceries,card
1202164,U033990,2024-04-29,12.32,shopping,direct_debit
5801,U000182,2024-12-31,29.24,shopping,online
1646587,U046397,2024-11-28,2.97,shopping,direct_debit
980440,U027708,2024-12-31,44.61,entertainment,direct_debit
461043,U013171,2024-12-31,2.13,groceries,direct_debit
330672,U009442,2024-08-22,1.18,groceries,card
691007,U019530,2024-12-31,9.99,restaurants,online
484362,U013857,2024-12-31,11.48,groceries,direct_debit
650944,U018411,2024-12-31,15.99,groceries,online
1677915,U047326,2024-08-31,6.21,shopping,online
901064,U025501,2024-10-23,25.07,restaurants,direct_debit
1114786,U031489,2024-12-27,20.52,groceries,direct_debit
1258057,U035582,2024-11-16,14.01,groceries,direct_debit
515633,U014657,2024-08-05,41.8,transport,direct_debit
155373,U004394,2024-12-31,73.69,bills,online
818640,U023089,2024-12-31,1.7,groceries,card
1369098,U038654,2024-08-27,37.57,bills,card
778718,U021934,2024-12-31,15.46,groceries,online
366392,U010441,2024-12-31,1.5,bills,card
1091534,U030816,2024-11-11,76.78,shopping,online
1476942,U041610,2024-11-01,40.7,entertainment,card
309400,U008828,2024-09-20,25.94,entertainment,online
701196,U019832,2024-12-31,7.52,restaurants,card
938358,U026547,2024-12-31,22.09,shopping,direct_debit
609007,U017253,2024-07-24,12.43,bills,card
676087,U019142,2024-12-31,51.48,bills,direct_debit
894133,U025315,2024-12-31,123.15,shopping,card
556091,U015828,2024-10-01,46.36,transport,direct_debit
532356,U015152,2024-12-31,26.03,shopping,card
860835,U024368,2024-12-31,2.01,entertainment,direct_debit
1432469,U040371,2024-11-05,23.11,restaurants,direct_debit
16017,U000463,2024-12-31,170.09,entertainment,direct_debit
1007113,U028473,2024-12-31,27.89,restaurants,online
210333,U006051,2024-07-11,112.7,restaurants,direct_debit
1644057,U046325,2024-12-31,17.57,entertainment,online
1539479,U043296,2024-12-31,11.5,transport,direct_debit
914417,U025876,2024-12-14,130.91,entertainment,card
991236,U028015,2024-10-29,5.36,transport,card
763999,U021494,2024-12-31,38.59,transport,card
566602,U016092,2024-07-30,5.32,shopping,direct_debit
976586,U027613,2024-12-31,115.92,entertainment,direct_debit
1238150,U035035,2024-12-31,1.6,entertainment,card
346906,U009890,2024-04-12,3.51,restaurants,card
736417,U020742,2024-07-19,7.07,restaurants,card
125056,U003548,2024-10-21,3.37,entertainment,direct_debit
904051,U025605,2024-12-31,41.18,groceries,direct_debit
44211,U001264,2024-07-21,53.63,restaurants,online
547774,U015607,2024-11-02,66.63,transport,online
1413685,U039833,2024-12-18,43.43,groceries,direct_debit
945995,U026748,2024-12-26,9.58,transport,card
1431057,U040336,2024-12-31,23.17,entertainment,online
1051400,U029734,2024-06-18,24.82,bills,direct_debit
1390732,U039232,2024-12-31,15.3,shopping,card
427834,U012219,2024-12-31,23.54,bills,card
889271,U025200,2024-12-31,2.53,transport,direct_debit
523711,U014891,2024-12-31,109.69,shopping,card
151511,U004289,2024-12-31,23.02,groceries,direct_debit
1716346,U048437,2024-07-09,30.57,shopping,direct_debit
1636160,U046116,2024-04-24,9.74,transport,direct_debit
86165,U002441,2024-11-06,68.24,transport,card
810869,U022859,2024-09-30,18.49,entertainment,card
293501,U008377,2024-12-31,99.49,shopping,direct_debit
1750526,U049403,2024-12-31,114.33,bills,card
999960,U028270,2024-12-31,29.97,transport,online
636145,U017984,2024-12-31,11.19,groceries,online
1707647,U048205,2024-12-31,86.51,bills,online
38181,U001082,2024-12-31,32.29,entertainment,online
208826,U006018,2024-12-11,22.33,groceries,online
659959,U018663,2024-12-31,102.88,entertainment,direct_debit
606388,U017172,2024-12-31,3.17,restaurants,direct_debit
875863,U024806,2024-12-31,10.08,entertainment,card
853827,U024167,2024-12-31,76.15,transport,card
324532,U009263,2024-11-11,4.41,transport,card
1376387,U038831,2024-12-31,24.18,restaurants,card
20144,U000591,2024-12-31,40.87,shopping,card
1676031,U047268,2024-06-27,25.56,groceries,direct_debit
1251245,U035412,2024-12-31,1.73,entertainment,direct_debit
567284,U016110,2024-04-09,50.05,entertainment,card
1417098,U039927,2024-11-07,50.8,groceries,card
1588145,U044708,2024-12-31,37.46,groceries,direct_debit
42936,U001217,2024-09-23,10.22,transport,online
648318,U018332,2024-12-31,53.49,bills,direct_debit
591880,U016773,2024-12-31,78.69,transport,online
1159436,U032770,2024-12-31,11.06,transport,card
581043,U016482,2024-12-31,51.39,transport,direct_debit
1711149,U048306,2024-06-11,25.92,restaurants,online
1460755,U041169,2024-11-01,25.3,entertainment,online
597403,U016944,2024-12-31,29.08,entertainment,card
542805,U015454,2024-12-07,52.39,entertainment,card
386865,U010963,2024-10-20,14.18,bills,online
1111924,U031425,2024-04-26,17.89,groceries,card
599243,U016979,2024-12-31,53.47,entertainment,card
449352,U012828,2024-11-08,7.1,entertainment,card
1572855,U044303,2024-12-26,7.53,groceries,direct_debit
1684839,U047553,2024-10-06,52.07,shopping,card
818186,U023078,2024-11-01,5.21,groceries,card
1429858,U040305,2024-04-30,14.83,bills,direct_debit
1495636,U042088,2024-06-27,50.53,shopping,online
1040921,U029452,2024-12-31,32.24,transport,online
223029,U006442,2024-11-01,14.23,shopping,online
260664,U007495,2024-12-31,151.22,bills,online
430814,U012294,2024-12-31,5.3,restaurants,direct_debit
1545908,U043491,2024-08-28,32.9,groceries,direct_debit
1174152,U033213,2024-12-31,58.65,entertainment,card
1575125,U044353,2024-07-21,75.27,entertainment,online
1251454,U035419,2024-05-15,47.45,restaurants,direct_debit
1754465,U049483,2024-12-31,17.71,bills,online
934201,U026439,2024-12-31,100.61,bills,direct_debit
870225,U024632,2024-12-31,4.06,entertainment,online
1072064,U030302,2024-03-03,19.78,bills,card
439248,U012548,2024-12-31,24.41,bills,online
1481650,U041739,2024-03-26,8.44,entertainment,online
193337,U005565,2024-08-02,61.72,transport,direct_debit
1580966,U044523,2024-12-31,36.95,transport,online
1250455,U035395,2024-10-06,10.49,transport,online
285126,U008154,2024-12-05,23.16,shopping,online
1722448,U048592,2024-12-31,14.03,bills,card
496894,U014189,2024-12-03,17.78,shopping,online
342086,U009729,2024-12-31,27.0,restaurants,online
1395435,U039360,2024-10-25,35.78,shopping,online
1760671,U049665,2024-07-15,13.92,entertainment,direct_debit
1041414,U029462,2024-12-31,48.74,restaurants,online
1527643,U042927,2024-12-31,4.76,restaurants,direct_debit
400540,U011377,2024-12-20,82.71,transport,online
69764,U001950,2024-05-28,8.47,groceries,card
1547095,U043526,2024-08-17,30.59,transport,card
897139,U025386,2024-11-30,25.72,entertainment,direct_debit
701115,U019832,2024-10-24,9.73,transport,direct_debit
1040229,U029434,2024-12-31,5.91,transport,online
1233915,U034925,2024-08-26,51.89,bills,direct_debit
1140959,U032269,2024-12-31,21.87,groceries,direct_debit
140931,U003977,2024-12-31,28.93,entertainment,online
1060223,U029984,2024-10-22,76.73,entertainment,online
859302,U024333,2024-12-22,80.09,entertainment,online
134422,U003786,2024-12-31,10.02,shopping,online
137180,U003872,2024-12-16,32.65,shopping,direct_debit
603829,U017114,2024-08-13,6.02,transport,card
1225720,U034667,2024-12-31,11.12,transport,direct_debit
1270976,U035918,2024-08-28,51.7,shopping,card
836450,U023636,2024-09-19,139.85,bills,card
435641,U012422,2024-08-17,40.31,shopping,online
1661748,U046844,2024-12-31,9.79,groceries,direct_debit
1357541,U038345,2024-11-13,48.51,shopping,direct_debit
1131481,U031998,2024-12-17,4.48,bills,direct_debit
1258319,U035589,2024-10-15,6.65,transport,card
200466,U005764,2024-07-20,1.08,groceries,direct_debit
1491768,U041992,2024-10-16,9.25,groceries,direct_debit
957212,U027050,2024-12-31,71.67,groceries,direct_debit
1727150,U048728,2024-10-26,17.71,restaurants,card
696196,U019691,2024-12-31,8.31,groceries,card
1624538,U045821,2024-09-08,3.24,transport,direct_debit
1533426,U043099,2024-12-31,4.87,bills,direct_debit
1510094,U042465,2024-12-31,40.04,shopping,card
1367256,U038601,2024-12-31,87.37,transport,card
1635958,U046107,2024-12-31,23.19,entertainment,card
260293,U007491,2024-09-04,80.99,groceries,online
1118915,U031619,2024-12-31,16.31,groceries,card
1280211,U036197,2024-12-31,4.22,restaurants,direct_debit
566879,U016100,2024-05-23,17.21,transport,direct_debit
719614,U020309,2024-12-03,38.7,restaurants,card
1534849,U043150,2024-11-02,185.23,groceries,online
1429501,U040294,2024-10-01,52.2,shopping,online
442768,U012638,2024-07-27,20.37,transport,card
1019836,U028855,2024-07-06,21.89,bills,direct_debit
1132617,U032021,2024-12-31,1.23,bills,direct_debit
1380969,U038963,2024-10-17,7.41,entertainment,direct_debit
255085,U007353,2024-12-04,19.19,restaurants,online
849461,U024038,2024-12-31,76.9,entertainment,online
1436310,U040497,2024-08-07,5.18,restaurants,card
1620963,U045710,2024-12-31,15.51,bills,direct_debit
846234,U023939,2024-12-31,13.73,bills,direct_debit
901930,U025527,2024-04-11,17.87,bills,online
941534,U026637,2024-12-31,48.96,shopping,card
88341,U002507,2024-10-21,6.48,transport,online
1340767,U037875,2024-11-06,81.7,shopping,direct_debit
51825,U001454,2024-12-31,20.88,shopping,online
197030,U005686,2024-07-17,3.44,transport,direct_debit
222653,U006424,2024-10-24,56.09,bills,card
1524659,U042854,2024-12-07,7.85,shopping,card
727084,U020504,2024-12-31,41.62,shopping,online
673493,U019054,2024-12-31,28.12,entertainment,direct_debit
1638533,U046167,2024-12-31,83.51,bills,direct_debit
322761,U009218,2024-12-31,87.4,restaurants,card
685182,U019385,2024-12-31,88.34,groceries,card
259723,U007470,2024-04-16,6.38,entertainment,card
1235368,U034967,2024-08-07,28.03,bills,direct_debit
407065,U011602,2024-04-13,4.34,groceries,card
1348635,U038074,2024-11-16,50.17,shopping,online
473155,U013538,2024-12-31,7.89,bills,online
1199259,U033907,2024-12-31,23.92,bills,online
959480,U027099,2024-12-31,13.77,shopping,card
4551,U000143,2024-10-14,18.27,bills,card
636170,U017985,2024-10-13,36.0,transport,online
1504520,U042307,2024-11-05,17.88,groceries,card
1635096,U046086,2024-08-30,13.02,shopping,online
1702756,U048074,2024-04-29,61.21,transport,online
543605,U015487,2024-04-06,72.88,restaurants,direct_debit
560564,U015920,2024-04-23,18.86,groceries,card
50652,U001431,2024-12-22,3.0,transport,online
74506,U002080,2024-09-29,95.65,entertainment,direct_debit
1200148,U033940,2024-12-31,29.38,groceries,online
302219,U008630,2024-09-02,2.48,transport,card
1318617,U037246,2024-12-31,96.59,entertainment,online
1653383,U046618,2024-09-20,1.25,groceries,card
1100715,U031078,2024-12-31,13.18,entertainment,card
69973,U001953,2024-12-31,38.47,shopping,online
1274123,U036006,2024-12-31,32.14,restaurants,card
1258583,U035591,2024-12-31,12.59,restaurants,card
953403,U026961,2024-05-24,7.45,transport,card
393226,U011137,2024-11-08,19.45,shopping,online
1461665,U041208,2024-12-31,4.89,entertainment,card
329187,U009389,2024-07-22,12.72,shopping,card
1589719,U044736,2024-12-09,6.93,transport,online
1655305,U046675,2024-08-10,49.75,bills,direct_debit
730805,U020606,2024-12-31,90.27,transport,direct_debit
251560,U007258,2024-12-31,66.21,entertainment,direct_debit
187189,U005380,2024-12-31,22.06,bills,card
1517623,U042651,2024-07-23,47.67,groceries,card
365633,U010422,2024-12-31,22.24,shopping,direct_debit
136949,U003865,2024-10-25,3.61,shopping,online
432016,U012333,2024-12-31,21.43,bills,card
1416994,U039925,2024-12-10,111.15,entertainment,direct_debit
886151,U025107,2024-12-31,44.21,bills,card
83029,U002347,2024-04-30,137.04,transport,direct_debit
801309,U022575,2024-12-31,30.58,restaurants,online
1513022,U042533,2024-10-12,50.12,transport,online
9357,U000297,2024-12-31,4.59,transport,online
1147606,U032471,2024-11-19,28.21,transport,online
897089,U025384,2024-12-31,73.71,bills,direct_debit
1485739,U041847,2024-12-31,39.29,entertainment,online
51240,U001440,2024-12-31,28.0,shopping,direct_debit
649679,U018379,2024-12-31,17.31,groceries,card
1067448,U030170,2024-12-31,19.74,restaurants,direct_debit
525627,U014964,2024-09-09,18.62,bills,online
1690203,U047689,2024-12-27,4.66,bills,online
1676260,U047272,2024-12-31,16.09,entertainment,card
1679550,U047388,2024-12-31,8.17,restaurants,online
1434430,U040436,2024-12-31,10.26,restaurants,online
1067022,U030153,2024-11-20,78.1,restaurants,direct_debit
458028,U013080,2024-12-24,12.01,restaurants,direct_debit
856017,U024225,2024-04-21,27.53,bills,direct_debit
776524,U021872,2024-12-31,64.94,groceries,direct_debit
1593221,U044850,2024-12-31,45.22,groceries,direct_debit
388796,U011013,2024-11-02,1.05,bills,online
211315,U006090,2024-12-31,65.44,transport,card
1738723,U049058,2024-12-23,35.47,transport,online
983240,U027777,2024-12-31,55.89,restaurants,direct_debit
938041,U026535,2024-12-31,36.86,groceries,online
276644,U007925,2024-11-03,19.85,restaurants,direct_debit
422789,U012063,2024-02-20,98.74,bills,direct_debit
852101,U024116,2024-12-31,17.15,restaurants,online
25714,U000736,2024-12-31,77.8,restaurants,direct_debit
156362,U004438,2024-03-21,39.17,transport,online
1680279,U047402,2024-12-05,21.5,restaurants,card
78038,U002190,2024-12-31,42.35,entertainment,direct_debit
1667720,U047025,2024-12-25,5.1,groceries,card
1755288,U049513,2024-07-08,11.71,transport,online
50097,U001414,2024-12-31,3.96,groceries,online
1166922,U032987,2024-12-31,42.23,groceries,online
771087,U021726,2024-12-31,13.4,shopping,direct_debit
1098177,U031011,2024-12-31,76.07,entertainment,direct_debit
1532165,U043056,2024-12-31,88.09,groceries,online
692099,U019569,2024-08-12,16.71,restaurants,online
1726831,U048717,2024-12-31,55.22,restaurants,direct_debit
1643996,U046324,2024-03-18,41.42,restaurants,online
380481,U010801,2024-12-31,28.92,shopping,online
1145887,U032419,2024-12-31,61.55,shopping,online
199526,U005745,2024-08-28,1.06,transport,online
599032,U016975,2024-10-16,93.46,restaurants,online
761771,U021444,2024-12-31,14.9,groceries,direct_debit
349874,U009973,2024-12-31,8.01,shopping,card
178760,U005124,2024-06-05,17.06,entertainment,online
1008308,U028504,2024-12-31,31.71,transport,card
823818,U023246,2024-12-31,44.3,groceries,direct_debit
1659480,U046795,2024-12-31,49.33,groceries,online
993914,U028091,2024-09-25,50.94,transport,online
454843,U012984,2024-12-31,22.33,groceries,card
886482,U025117,2024-12-31,6.19,restaurants,direct_debit
735375,U020709,2024-11-21,26.12,groceries,card
1294325,U036595,2024-12-12,19.95,transport,direct_debit
677517,U019186,2024-12-31,80.38,transport,direct_debit
782721,U022057,2024-12-31,7.04,shopping,card
919306,U025999,2024-05-31,7.92,groceries,online
1432161,U040364,2024-12-31,3.67,entertainment,direct_debit
1112349,U031436,2024-10-28,9.77,entertainment,card
1548578,U043564,2024-09-26,34.68,groceries,card
555155,U015800,2024-12-19,25.52,entertainment,online
20791,U000605,2024-12-31,46.5,transport,online
1317306,U037209,2024-12-31,66.96,groceries,card
939737,U026594,2024-12-31,22.88,transport,card
222995,U006442,2024-07-01,9.0,bills,online
503671,U014363,2024-12-31,43.21,bills,online
1587654,U044701,2024-12-31,97.29,bills,online
1102749,U031138,2024-12-31,13.33,bills,card
917011,U025951,2024-12-31,17.42,bills,online
616854,U017457,2024-12-31,17.5,entertainment,card
612315,U017337,2024-06-04,7.31,transport,online
1177804,U033305,2024-07-26,17.52,entertainment,card
739599,U020808,2024-12-31,28.35,transport,direct_debit
89991,U002547,2024-10-23,16.67,restaurants,card
170130,U004846,2024-12-31,55.44,transport,online
1337523,U037787,2024-12-31,13.33,transport,online
1599390,U045015,2024-12-31,13.95,bills,direct_debit
1045190,U029563,2024-10-20,6.13,restaurants,online
1104353,U031194,2024-12-31,106.0,restaurants,direct_debit
1350259,U038120,2024-12-31,21.31,transport,online
556598,U015839,2024-10-13,52.64,entertainment,card
441052,U012597,2024-12-31,15.36,entertainment,direct_debit
1232116,U034855,2024-12-31,32.88,shopping,online
289356,U008253,2024-12-31,39.49,transport,online
106405,U003032,2024-05-01,48.03,transport,card
1247654,U035319,2024-12-10,54.8,bills,online
1218690,U034470,2024-12-31,23.71,restaurants,online
1177264,U033295,2024-12-31,152.57,restaurants,card
611201,U017310,2024-05-31,58.43,entertainment,online
826652,U023333,2024-06-30,114.96,shopping,direct_debit
489458,U013986,2024-05-20,91.71,transport,online
1216415,U034412,2024-05-22,17.67,transport,card
840174,U023746,2024-12-31,1.69,restaurants,card
243266,U007021,2024-12-31,119.9,shopping,card
1248641,U035343,2024-09-19,20.16,shopping,card
1541850,U043370,2024-12-31,44.63,shopping,card
319036,U009111,2024-11-14,32.38,groceries,online
1240092,U035092,2024-10-21,62.56,bills,card
373979,U010634,2024-12-31,5.81,groceries,direct_debit
709036,U020036,2024-11-10,162.88,entertainment,direct_debit
217254,U006288,2024-08-09,3.71,bills,card
1519491,U042699,2024-12-31,48.14,restaurants,online
1594045,U044871,2024-08-29,18.63,groceries,online
134741,U003790,2024-07-13,9.05,bills,online
65643,U001837,2024-12-31,77.94,bills,card
1493893,U042044,2024-12-31,19.18,shopping,online
90060,U002551,2024-11-20,3.74,entertainment,card
500344,U014274,2024-06-23,59.85,entertainment,online
1689951,U047678,2024-12-31,16.47,restaurants,direct_debit
1456144,U041033,2024-06-14,91.0,bills,card
1010716,U028571,2024-12-02,26.61,bills,online
639000,U018059,2024-07-08,15.82,shopping,online
11215,U000346,2024-12-31,15.9,shopping,direct_debit
1705221,U048132,2024-03-14,47.7,shopping,card
120862,U003429,2024-07-24,56.4,groceries,direct_debit
412736,U011780,2024-12-31,51.39,groceries,online
1209694,U034230,2024-12-31,35.65,groceries,online
570286,U016186,2024-12-31,26.18,entertainment,online
1360153,U038424,2024-09-06,59.93,groceries,online
219553,U006343,2024-05-08,32.86,shopping,online
1203993,U034052,2024-12-31,10.15,transport,card
36320,U001034,2024-12-31,86.82,entertainment,direct_debit
15943,U000463,2024-10-16,13.07,groceries,direct_debit
1657747,U046742,2024-12-31,13.32,transport,card
754455,U021229,2024-12-31,17.83,groceries,direct_debit
167847,U004775,2024-12-31,2.23,groceries,card
253359,U007300,2024-07-26,30.63,restaurants,online
1740569,U049121,2024-07-25,149.16,entertainment,direct_debit
205459,U005911,2024-08-01,1.99,shopping,direct_debit
337588,U009617,2024-12-01,161.28,restaurants,direct_debit
595545,U016876,2024-08-21,36.17,entertainment,card
1376230,U038830,2024-12-25,32.08,transport,card
1571920,U044270,2024-12-31,5.89,restaurants,online
1536660,U043216,2024-12-31,12.46,shopping,direct_debit
594880,U016861,2024-12-31,8.1,restaurants,online
270217,U007751,2024-12-31,7.85,groceries,card
1458432,U041103,2024-12-31,34.15,groceries,online
136156,U003841,2024-12-31,42.23,entertainment,online
842853,U023840,2024-07-08,18.35,shopping,card
1373281,U038772,2024-05-06,19.04,transport,direct_debit
1696380,U047873,2024-12-27,1.26,shopping,card
1024982,U029041,2024-12-31,5.59,bills,card
780433,U021995,2024-03-07,23.88,entertainment,online
93985,U002666,2024-12-31,26.4,transport,card
109112,U003092,2024-12-31,86.49,groceries,online
56301,U001586,2024-11-05,6.42,shopping,direct_debit
1066026,U030125,2024-12-11,10.57,transport,card
1000524,U028280,2024-11-21,31.38,entertainment,card
448929,U012815,2024-12-31,95.33,entertainment,online
1732486,U048865,2024-10-16,5.12,restaurants,card
1650842,U046538,2024-11-16,77.29,groceries,online
1768377,U049877,2024-12-31,8.47,transport,online
1025327,U029050,2024-12-31,58.47,groceries,direct_debit
5497,U000174,2024-12-31,16.95,restaurants,card
1054556,U029818,2024-03-05,20.26,restaurants,card
934752,U026452,2024-12-31,6.21,transport,card
1294819,U036605,2024-12-31,13.59,bills,card
838281,U023684,2024-12-31,2.01,groceries,online
1106635,U031268,2024-05-26,25.91,shopping,online
794508,U022366,2024-09-12,63.01,entertainment,direct_debit
50693,U001431,2024-12-31,22.06,groceries,direct_debit
1631152,U045984,2024-12-15,105.98,groceries,online
384791,U010928,2024-12-31,45.68,bills,card
1258850,U035598,2024-12-31,12.01,groceries,online
948547,U026827,2024-08-18,34.52,entertainment,direct_debit
408243,U011640,2024-12-31,10.4,shopping,online
1060055,U029974,2024-12-31,76.31,bills,online
1573744,U044317,2024-03-06,1.68,restaurants,direct_debit
911571,U025792,2024-12-31,39.9,transport,online
1691017,U047718,2024-09-28,49.33,groceries,online
35947,U001027,2024-12-30,1.89,transport,card
396120,U011230,2024-11-20,16.47,transport,direct_debit
690321,U019511,2024-08-14,6.06,shopping,direct_debit
1173609,U033195,2024-12-31,95.03,restaurants,card
948606,U026828,2024-05-26,2.48,entertainment,direct_debit
1212302,U034302,2024-12-31,11.4,groceries,direct_debit
143165,U004050,2024-12-31,11.5,shopping,card
474342,U013567,2024-06-19,152.91,bills,direct_debit
1476152,U041584,2024-10-27,15.45,transport,card
1361429,U038458,2024-07-20,52.39,entertainment,card
151134,U004278,2024-10-23,61.22,transport,online
762928,U021473,2024-12-31,3.5,groceries,online
1673334,U047186,2024-12-31,25.82,entertainment,online
260149,U007485,2024-11-27,11.57,groceries,online
1301028,U036750,2024-05-03,23.62,shopping,card
759057,U021370,2024-12-31,9.55,groceries,direct_debit
1256014,U035545,2024-05-26,62.98,entertainment,online
488681,U013971,2024-12-31,20.63,bills,card
1627462,U045895,2024-10-28,107.92,restaurants,card
1013861,U028672,2024-12-31,40.81,entertainment,card
1246301,U035281,2024-12-31,28.98,transport,online
1247604,U035317,2024-09-25,32.45,entertainment,card
1563723,U044010,2024-12-20,8.03,transport,card
701442,U019837,2024-12-31,63.2,shopping,direct_debit
1245205,U035241,2024-08-28,12.9,entertainment,card
273742,U007847,2024-12-31,15.56,shopping,direct_debit
27823,U000810,2024-07-23,2.68,groceries,direct_debit
230607,U006658,2024-12-31,29.22,bills,card
1174953,U033229,2024-08-11,3.26,entertainment,online
212645,U006133,2024-12-31,1.13,groceries,direct_debit
495117,U014138,2024-12-31,14.18,restaurants,direct_debit
707265,U019973,2024-11-13,7.09,restaurants,card
882506,U024991,2024-07-02,3.89,groceries,card
394325,U011172,2024-07-12,2.38,shopping,card
339417,U009664,2024-03-28,32.33,bills,card
1345785,U038000,2024-12-31,35.81,transport,online
1701590,U048025,2024-09-29,7.56,restaurants,direct_debit
1432423,U040370,2024-12-31,82.63,groceries,direct_debit
1190975,U033686,2024-12-08,95.38,entertainment,card
1488907,U041936,2024-09-05,45.0,bills,direct_debit
1333119,U037679,2024-12-31,13.52,groceries,direct_debit
1086581,U030682,2024-12-31,72.21,entertainment,online
523430,U014885,2024-12-06,24.7,bills,direct_debit
1601293,U045072,2024-12-31,9.53,bills,direct_debit
138388,U003894,2024-12-31,67.13,restaurants,direct_debit
755761,U021280,2024-07-22,51.31,bills,card
172756,U004938,2024-09-17,22.47,shopping,online
1397897,U039449,2024-10-27,57.31,transport,card
61887,U001731,2024-12-31,8.65,entertainment,online
49125,U001393,2024-12-31,2.28,bills,online
1738949,U049065,2024-11-10,26.5,shopping,direct_debit
1600977,U045066,2024-12-31,71.45,entertainment,direct_debit
950358,U026877,2024-12-31,29.99,bills,card
1731589,U048841,2024-12-31,73.45,restaurants,direct_debit
449759,U012841,2024-05-02,49.45,shopping,direct_debit
1206373,U034132,2024-07-11,36.8,transport,direct_debit
1737116,U049007,2024-12-31,2.64,transport,card
786167,U022146,2024-12-31,60.33,transport,direct_debit
1189452,U033646,2024-05-03,30.36,entertainment,card
649901,U018381,2024-08-13,43.16,entertainment,direct_debit
1374253,U038782,2024-12-31,68.38,shopping,direct_debit
466588,U013324,2024-11-30,4.07,entertainment,online
1355702,U038283,2024-12-31,61.69,groceries,direct_debit
200454,U005764,2024-06-17,43.56,shopping,direct_debit
336284,U009578,2024-12-31,11.7,shopping,online
492230,U014053,2024-12-31,35.52,shopping,online
411636,U011746,2024-02-22,3.3,transport,card
1202965,U034017,2024-11-08,61.91,transport,online
1227372,U034717,2024-07-13,4.12,bills,card
603722,U017111,2024-12-31,17.88,shopping,direct_debit
24790,U000711,2024-12-31,17.11,restaurants,direct_debit
1459870,U041144,2024-12-31,13.26,restaurants,direct_debit
678091,U019196,2024-12-31,2.17,entertainment,online
1205536,U034098,2024-12-31,37.5,restaurants,direct_debit
1255226,U035523,2024-10-11,7.05,bills,online
1757509,U049570,2024-12-31,13.42,transport,online
253076,U007296,2024-12-31,72.31,entertainment,card
1431541,U040347,2024-05-18,11.57,shopping,direct_debit
571827,U016232,2024-07-20,6.45,entertainment,online
1492961,U042017,2024-07-27,59.83,transport,card
429176,U012248,2024-12-31,21.36,restaurants,card
1589362,U044733,2024-12-31,13.21,entertainment,direct_debit
741542,U020848,2024-12-31,6.83,shopping,card
1066015,U030125,2024-11-20,48.82,transport,online
1728189,U048756,2024-04-24,8.08,bills,direct_debit
269441,U007725,2024-12-31,27.86,shopping,online
1093775,U030878,2024-12-16,4.16,groceries,online
931419,U026385,2024-08-29,9.26,transport,card
625292,U017713,2024-12-31,50.52,shopping,online
